id,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Target_25,Target_26,Target_27,Target_28,Target_29,Target_30,Target_31,Target_32,Target_33,Target_34,Target_35,Target_36,Target_37,Target_38,Target_39,Target_40,Target_41,Target_42,Target_43,Target_44,Target_45,Target_46,Target_47,Target_48,Target_49,Target_50,Target_51,Target_52,Target_53,Target_54,Target_55,Target_56,Target_57,Target_58,Target_59,Target_60,Target_61,Target_62,Target_63,Target_64,Target_65,Target_66,Target_67,Target_68,Target_69,Target_70,Target_71,Target_72,Target_73,Target_74,Target_75,Target_76,Target_77,Target_78,Target_79,Target_80,Target_81,Target_82,Target_83,Target_84,Target_85,Target_86,Target_87,Target_88,Target_89,Target_90,Target_91,Target_92,Target_93,Target_94,Target_95,Target_96,Target_97,Target_98,Target_99,Target_100,Target_101,Target_102,Target_103,Target_104,Target_105,Target_106,Target_107,Target_108,Target_109,Target_110,Target_111,Target_112,Target_113,Target_114,Target_115,Target_116,Target_117,Target_118,Target_119,Target_120,Target_121,Target_122,Target_123,Target_124
id_osf71caan8,0.001,0.007129710545411592,0.0026268818743681206,0.0021213496240815324,0.0030960243849539517,0.0050675591250959945,0.001,0.001,0.001,0.001,0.001,0.02670336311487253,0.001,0.001,0.001,0.001,0.010546010476063346,0.0003163243011762917,0.001,0.07490071589709886,0.022239686099906213,0.0007066090269546388,0.047994837418881886,0.006706496067623514,0.0009955294596411164,0.1770516863406695,0.102721569018421,0.014975813780180959,0.02014061881155394,0.022404216779763658,0.0008785419697368447,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.011244825437387269,0.001,0.0039061864132827525,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0027386625074795118,0.001,0.05959556957942467,0.001,0.001,0.001,0.001,0.005739764387843845,0.00025549909844538397,0.001,0.001,0.001,0.02333395890215613,0.04208087584992491,0.038828824540980876,0.001,0.001,0.001,0.001,0.001,0.001,0.005815651776891934,0.001,0.001,0.001,0.001,0.001,0.04371072248375596,0.018091277479215698,0.0007977048476851845,0.03613153072468946,0.03599841728265027,0.00386385660587526,0.010297831148955452,0.053399120635310826,0.006037073623998141,0.001,0.001,0.001,0.0003362649700308251,0.001,0.001,0.001,0.00138030140277322,0.001,0.014966929387387692,0.001,0.001076004959135254,0.001,0.001,0.001,0.030107214036614302,0.001,0.001,0.001,0.001,0.0009423878016498061,0.001
id_swg7cpel3t,0.001,0.007960656326647459,0.0013788840434151375,0.0017032413639469733,0.0031555590777647925,0.0031691150291354954,0.001,0.001,0.001,0.001,0.001,0.01982602876040524,0.001,0.001,0.001,0.001,0.01388108831048018,0.0002834010971924255,0.001,0.051426416060203525,0.019216504123843153,0.0005705562661598071,0.06704440318757686,0.008630042246194666,0.0011711085891048813,0.20179702777954478,0.08325238436631857,0.01759253255829222,0.024309617212107837,0.034509554517898194,0.0008384503098140712,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.025137367245309194,0.001,0.00394462492870065,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004033183894689197,0.001,0.0413019056515368,0.001,0.001,0.001,0.001,0.00849572293169671,0.00012745675441768373,0.001,0.001,0.001,0.04862452873876422,0.04116899233671315,0.025503996130753576,0.001,0.001,0.001,0.001,0.001,0.001,0.00788148988800728,0.001,0.001,0.001,0.001,0.001,0.042908559421942966,0.026536571787820405,0.0007820342938734792,0.03400455179985955,0.029995725419144054,0.0023320721566952927,0.006525805191525338,0.039493991919404794,0.009369018080058203,0.001,0.001,0.001,0.0002048624922240439,0.001,0.001,0.001,0.0032881879326695676,0.001,0.016849792330805094,0.001,0.0006472475987497473,0.001,0.001,0.001,0.014679776335705231,0.001,0.001,0.001,0.001,0.0044459635128875526,0.001
id_ydumfrj19d,0.001,0.01544982223523647,0.0005829041173984712,0.002879799365201265,0.006029861521694966,0.0292385245757664,0.001,0.001,0.001,0.001,0.001,0.030838038297459493,0.001,0.001,0.001,0.001,0.011697787070145679,0.00010496742317283743,0.001,0.03980290599619903,0.0072033447176006425,0.0011860684846666377,0.05061720690398601,0.02625805738539925,0.0010285492754885477,0.03761138543057327,0.03911991256358915,0.009770390536867792,0.04857205401642967,0.018025798360955966,0.00028412103208956345,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0345648425022313,0.001,0.006251131056752728,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007664939047014167,0.001,0.0834023035951501,0.001,0.001,0.001,0.001,0.009753144187735315,0.00431631177576103,0.001,0.001,0.001,0.03504623470158201,0.027415981823737424,0.011743518165184928,0.001,0.001,0.001,0.001,0.001,0.001,0.0009329638361422912,0.001,0.001,0.001,0.001,0.001,0.07631048251273492,0.05742985688656865,0.0042613094379571545,0.08249506179532205,0.08307034065959454,0.005895301455615262,0.012130424935412804,0.04456445564808291,0.013653308019949503,0.001,0.001,0.001,0.002071354214492784,0.001,0.001,0.001,0.002393119702532551,0.001,0.014883467150465483,0.001,0.0005383706232726148,0.001,0.001,0.001,0.0006717002177103821,0.001,0.001,0.001,0.001,0.0022385767390759558,0.001
id_xg0heijxap,0.001,0.04880518314283384,0.0019030099437350983,0.011886501677525254,0.034137904359972604,0.0005125116234915353,0.001,0.001,0.001,0.001,0.001,0.008644239963648348,0.001,0.001,0.001,0.001,0.004803340773532628,0.0004156314757574023,0.001,0.04411570145068757,0.003688051928561608,0.0011576275984020977,0.005103691732890193,0.013647815740009719,0.00251501531150636,0.025904995125149058,0.10494413941520338,0.0061545286141041055,0.00399233997276804,0.017278314241779693,0.0007920951656690569,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006762066387223022,0.001,0.003928348560843334,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.052147880448109966,0.001,0.12392750193439245,0.001,0.001,0.001,0.001,0.03636947711743335,0.00012133499935424248,0.001,0.001,0.001,0.01842653224206484,0.03755371087753322,0.012546025676722777,0.001,0.001,0.001,0.001,0.001,0.001,0.0003384815150534343,0.001,0.001,0.001,0.001,0.001,0.02601981784932294,0.08206609949352335,0.0010766121249853157,0.0882855157256975,0.03926851653231647,0.0015902530343220398,0.02460342215919998,0.032238868925312886,0.04776237384444784,0.001,0.001,0.001,0.000942893750117152,0.001,0.001,0.001,0.003780817682679989,0.001,0.018122285005150486,0.001,0.00043303930427316024,0.001,0.001,0.001,0.0010785162496046547,0.001,0.001,0.001,0.001,0.00020696930308802396,0.001
id_sam2wm6kmn,0.001,0.011233970609166057,0.0011711346234412978,0.0033499554404291696,0.002411832073888799,0.02753804231770473,0.001,0.001,0.001,0.001,0.001,0.031196227863686227,0.001,0.001,0.001,0.001,0.012703234802942541,0.00010738722753261647,0.001,0.035230805403118376,0.03351320469585982,0.001021351648084895,0.04527928299987606,0.03383986186419845,0.0005711464702082955,0.05497881503768483,0.07260836915610284,0.006389746707667498,0.060175867708940976,0.03687616039178955,0.00037877587938493047,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.012323643510791448,0.001,0.012851579861015218,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003930457763685958,0.001,0.03916940879601149,0.001,0.001,0.001,0.001,0.00904094222429928,0.0007045579785218276,0.001,0.001,0.001,0.031709699401777806,0.06464081843680054,0.018223481979063226,0.001,0.001,0.001,0.001,0.001,0.001,0.0009230378583907455,0.001,0.001,0.001,0.001,0.001,0.05725003746137111,0.08770789788812523,0.004636288853594788,0.03675346853241651,0.07438635709212481,0.010367479227827174,0.007019105045792661,0.01733684491165015,0.008685222965229389,0.001,0.001,0.001,0.0027554876411474004,0.001,0.001,0.001,0.0009003047283531253,0.001,0.009749985019627691,0.001,0.009777488773498797,0.001,0.001,0.001,0.001179059394122473,0.001,0.001,0.001,0.001,0.0074021717330532985,0.001
id_1lsgzdhiw7,0.001,0.17381589131116149,0.0018051221660847186,0.014207309790754328,0.006638936429286422,0.00027393842061053354,0.001,0.001,0.001,0.001,0.001,0.01481645968781562,0.001,0.001,0.001,0.001,0.0018255046684880825,0.00010927213378747546,0.001,0.03202440342655402,0.001018597449119918,0.0028498047626167302,0.09469765368994958,0.01042032556555853,0.005332091936339124,0.03808274740283949,0.026129048546382094,0.010043838200560196,0.007851162253270498,0.009965672230834529,0.00021009866659733715,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.019405911868245727,0.001,0.002953805257974222,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.013296050903614492,0.001,0.10498148144954278,0.001,0.001,0.001,0.001,0.05075824957287868,0.00029397025571944205,0.001,0.001,0.001,0.016158522892949046,0.05114854473244198,0.005731077064873319,0.001,0.001,0.001,0.001,0.001,0.001,0.00016370186779053305,0.001,0.001,0.001,0.001,0.001,0.025955564358198582,0.03399472720586104,0.0026652367925281114,0.020601079315680663,0.022176454691002746,0.0007919657743917709,0.0283954764829416,0.08680514635476755,0.040834998135253625,0.001,0.001,0.001,0.0012454285077258636,0.001,0.001,0.001,0.006949096906950766,0.001,0.012297066806558078,0.001,6.14158386798715e-05,0.001,0.001,0.001,8.246869432088163e-05,0.001,0.001,0.001,0.001,0.00013467953049776742,0.001
id_71aqoy218e,0.001,0.008830705546831267,0.0023605392048175466,0.0014278749829170919,0.0011214511008734085,0.005171296721610061,0.001,0.001,0.001,0.001,0.001,0.018836729286438814,0.001,0.001,0.001,0.001,0.0044460456315678016,0.00010783499393722424,0.001,0.03336778463858395,0.018246261380650976,0.0016034734053177366,0.0492394604279664,0.017747077558163824,0.0006122437961251619,0.1463827107971979,0.09202708915445368,0.023927300350359337,0.031480822842056375,0.019357504036865456,0.0004354227441787262,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008482961856792207,0.001,0.004507334597354081,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00434351022838913,0.001,0.0712653874889079,0.001,0.001,0.001,0.001,0.007694624011259341,0.0002421490092272165,0.001,0.001,0.001,0.09440983541568321,0.05977932688123991,0.01630772367527064,0.001,0.001,0.001,0.001,0.001,0.001,0.0019100389421687189,0.001,0.001,0.001,0.001,0.001,0.09454769601894154,0.02336706631964261,0.0014027916121655045,0.025129776969017747,0.03823069556663005,0.007898101854717794,0.005764674169979337,0.03225438126878434,0.009935377567036281,0.001,0.001,0.001,0.0011634738405208102,0.001,0.001,0.001,0.0007736009003112919,0.001,0.006849386853220783,0.001,0.0016771853405844568,0.001,0.001,0.001,0.004141590041815249,0.001,0.001,0.001,0.001,0.00119168096942723,0.001
id_6jqrykj3cn,0.001,0.00960017605798779,0.0021348012796201365,0.001487087126505833,0.00131171874861866,0.005158371300715083,0.001,0.001,0.001,0.001,0.001,0.0511275869225647,0.001,0.001,0.001,0.001,0.004554657634260457,8.908573081997244e-05,0.001,0.029868123719088237,0.01670066453615159,0.0017177354255770566,0.08465305911189566,0.017534952220243174,0.0012159254994260468,0.07543696520232725,0.1300361466026525,0.02487595334909221,0.02433462323382655,0.015674222492644,0.0005692514478364937,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.01949480004948438,0.001,0.004583771744331534,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0029726000277430064,0.001,0.08686861287543361,0.001,0.001,0.001,0.001,0.00920612375220119,0.0001623218322365645,0.001,0.001,0.001,0.0440143285695307,0.05951973940993517,0.030967385098105274,0.001,0.001,0.001,0.001,0.001,0.001,0.002325125334025499,0.001,0.001,0.001,0.001,0.001,0.058755888942863155,0.020313858013015527,0.0009358018614213497,0.02300238488613842,0.04928740137257648,0.007675943536844136,0.00663488459793586,0.041273999504314186,0.011398306006310935,0.001,0.001,0.001,0.0010615796604795573,0.001,0.001,0.001,0.0010953514173348662,0.001,0.014316661187884548,0.001,0.0005281846328691801,0.001,0.001,0.001,0.004470437119131291,0.001,0.001,0.001,0.001,0.001053400926000404,0.001
id_ziga376t07,0.001,0.0050674390572069,0.002200831678833404,0.0012183824899960611,0.010183528337297843,0.00978382408178518,0.001,0.001,0.001,0.001,0.001,0.009215474987697996,0.001,0.001,0.001,0.001,0.03064725470836662,0.001225309724444504,0.001,0.04242311789215943,0.08345596142482276,0.0012904028998477692,0.09904391283676395,0.051423121958818346,0.004442282019954194,0.044191330363974504,0.0397703500461411,0.005762055175237119,0.018097192762109075,0.018730943112290184,0.0009789685093561744,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002195130390901707,0.001,0.006809908773365533,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.015617116177954582,0.001,0.10209843740018831,0.001,0.001,0.001,0.001,0.007530877919524661,0.0006658710686898198,0.001,0.001,0.001,0.02265295997275427,0.03211553288189099,0.007845142009942664,0.001,0.001,0.001,0.001,0.001,0.001,0.0007388859867532261,0.001,0.001,0.001,0.001,0.001,0.06093232206662455,0.05382262559409601,0.0009655848891618682,0.08507163898457579,0.06316898314238154,0.007847477933120024,0.017456005621245795,0.008125495394918037,0.011610508066724878,0.001,0.001,0.001,0.0033257810887851787,0.001,0.001,0.001,0.0005385057516458101,0.001,0.007585424448788513,0.001,0.0009298848581546211,0.001,0.001,0.001,0.0006752308969729571,0.001,0.001,0.001,0.001,0.0005229846137354233,0.001
id_l90zlldx0b,0.001,0.02364451408709259,0.00187720679635613,0.004199756312992623,0.0016758836023447836,0.006960342734430107,0.001,0.001,0.001,0.001,0.001,0.04886332022039519,0.001,0.001,0.001,0.001,0.0051679056942707325,0.00017897019527876958,0.001,0.016762426379384143,0.0038729030059459577,0.003127571939527984,0.055631058088393665,0.014248206615492077,0.0022680107451649575,0.05352369760133303,0.13022204753429223,0.020452017854880628,0.033142675042020314,0.024401425885992506,0.0005747544773687392,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.04191646563418495,0.001,0.003441873648150815,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.013909869336838484,0.001,0.05688677418911509,0.001,0.001,0.001,0.001,0.008758768304394156,0.0006254601679384427,0.001,0.001,0.001,0.03695939212182664,0.04881655747654505,0.048681936081264233,0.001,0.001,0.001,0.001,0.001,0.001,0.0018754343437245944,0.001,0.001,0.001,0.001,0.001,0.03503788127763776,0.06977846644410468,0.00438396509797275,0.017991874292574622,0.03511996859470424,0.004035177173601605,0.008474593959829569,0.041179749747402045,0.026297487191718004,0.001,0.001,0.001,0.0011365054115216053,0.001,0.001,0.001,0.0034061594609071668,0.001,0.01959025709054861,0.001,0.001278737750943268,0.001,0.001,0.001,0.0065957666081130455,0.001,0.001,0.001,0.001,0.013026183781481404,0.001
id_cdqqt407mp,0.001,0.006045709312131591,0.0004336464959239988,0.00795666531293403,0.013420133938226166,0.002843509944950845,0.001,0.001,0.001,0.001,0.001,0.02002987761368178,0.001,0.001,0.001,0.001,0.03263906349548724,0.05237842978620963,0.001,0.04629648688754248,0.06479837221899482,0.0003025352091321847,0.05279222707081954,0.07160387914722774,0.012654257382338975,0.0575438572208348,0.038108544362322076,0.0018302499484881387,0.003881363424645302,0.057305384428300944,0.0005409195899954519,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0066627638477483025,0.001,0.01062295944457067,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005440646776115601,0.001,0.037324491399276453,0.001,0.001,0.001,0.001,0.010306014462017052,0.00036644466751994953,0.001,0.001,0.001,0.01973821746767574,0.14059026494547514,0.002634405770686796,0.001,0.001,0.001,0.001,0.001,0.001,0.0004781692042511801,0.001,0.001,0.001,0.001,0.001,0.0294450848602033,0.059583232042715595,0.0008466273566689519,0.007709357365917576,0.04439694699619613,0.002762233932076277,0.01225749829056319,0.039732615693610446,0.005106401868512802,0.001,0.001,0.001,0.000896646011318392,0.001,0.001,0.001,0.002378357510981327,0.001,0.016240284243665724,0.001,0.0005198050383894587,0.001,0.001,0.001,0.00022337701723765537,0.001,0.001,0.001,0.001,0.0003320409964186434,0.001
id_xhngnz4yj3,0.001,0.06454714912883516,0.0022837308682269607,0.020174613604921603,0.010079696637058008,0.00024206138283642897,0.001,0.001,0.001,0.001,0.001,0.014490323869332652,0.001,0.001,0.001,0.001,0.0012981032140644937,0.0003200368309512075,0.001,0.05393621317812435,0.001484299736683674,0.0013876549451394106,0.017186802040732908,0.014225510324877262,0.0120083964729147,0.038680061214000167,0.046716552045006306,0.029247542716486816,0.009068248824814348,0.014385479509946925,0.00039326943901862464,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.04907744817776453,0.001,0.0014380954661149309,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.024352722991055946,0.001,0.09063994493688017,0.001,0.001,0.001,0.001,0.04828591546597663,0.0002478174439926687,0.001,0.001,0.001,0.03676878928846468,0.0891186676877021,0.04292763330500507,0.001,0.001,0.001,0.001,0.001,0.001,0.0003324445305527334,0.001,0.001,0.001,0.001,0.001,0.019279296532074264,0.020695066954666948,0.0009524053705826543,0.030642650394697768,0.010955770293361807,0.0017653790442350539,0.022909556901797332,0.06132420835277461,0.057499561835488655,0.001,0.001,0.001,0.00070514587894551,0.001,0.001,0.001,0.021937546639177925,0.001,0.014901789079538557,0.001,0.00027639590249134416,0.001,0.001,0.001,0.0004944895678685944,0.001,0.001,0.001,0.001,0.0003155119748175144,0.001
id_k4yl5fl2ta,0.001,0.02723216335820543,0.00031495909669869806,0.004771923250774624,0.011953772810471427,0.008299427559778218,0.001,0.001,0.001,0.001,0.001,0.030084618114576394,0.001,0.001,0.001,0.001,0.008120280061308367,0.00020086531565404587,0.001,0.015066800960938785,0.013478818233189395,0.0017404468711166034,0.013412005550775652,0.06441964677473487,0.0025329130089560945,0.03562729432756752,0.03053635295065937,0.004067315677688211,0.020374611668855222,0.008894698061246424,0.00017683923867877534,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010936067669511924,0.001,0.007859597604307038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.04387509957018966,0.001,0.07338321917064827,0.001,0.001,0.001,0.001,0.019282174482892177,0.011191823096566623,0.001,0.001,0.001,0.021409233298115032,0.023126552019058833,0.006963460866922776,0.001,0.001,0.001,0.001,0.001,0.001,0.0001517122664342716,0.001,0.001,0.001,0.001,0.001,0.03456111131661758,0.0863081375493811,0.013373580658853246,0.012555011179914224,0.147221241696291,0.00924214097926903,0.053779443882244524,0.025342267394564633,0.02310537371373419,0.001,0.001,0.001,0.056334516873946985,0.001,0.001,0.001,0.0022430333873465534,0.001,0.015667044857630444,0.001,0.0003716860226549657,0.001,0.001,0.001,0.00011030246905551336,0.001,0.001,0.001,0.001,0.0003004150819751573,0.001
id_7o5kcjo1u6,0.001,0.09953078733263813,0.0014833174757868668,0.012702967797851943,0.011889051948242621,0.003989057595765889,0.001,0.001,0.001,0.001,0.001,0.1654327877502958,0.001,0.001,0.001,0.001,0.006607063971465514,9.316240122564772e-05,0.001,0.007597699484799701,0.005442537792675662,0.0005766163298944504,0.012835387148382619,0.03067315847335357,0.004076057226942285,0.043789742566924625,0.05530919370936747,0.0025087858289415217,0.022915084930725017,0.015180042907686774,0.0001882162268145617,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.120379173372834,0.001,0.003528803513538768,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006264121154764342,0.001,0.01949185213072965,0.001,0.001,0.001,0.001,0.009231200196809387,0.009729079273032229,0.001,0.001,0.001,0.02602598218406382,0.023391968459756298,0.004158167367068266,0.001,0.001,0.001,0.001,0.001,0.001,0.00018768658793797793,0.001,0.001,0.001,0.001,0.001,0.027020647198336214,0.07066418849053051,0.04427219713414916,0.007038464995697989,0.027377221195040047,0.00250708894749857,0.033424371623129404,0.019123788474479625,0.006139135926440051,0.001,0.001,0.001,0.012235627196271238,0.001,0.001,0.001,0.0025907896299162997,0.001,0.00972659488735048,0.001,0.008252744036581282,0.001,0.001,0.001,0.0001782923421062666,0.001,0.001,0.001,0.001,0.004240094782157502,0.001
id_suy4eypbgp,0.001,0.08753537889125021,0.0033242642798090903,0.01249691073370726,0.00789687398609049,0.000626217348237168,0.001,0.001,0.001,0.001,0.001,0.01818871826544364,0.001,0.001,0.001,0.001,0.003959741814511031,0.00016405234359996777,0.001,0.022125053414780518,0.003851794066382627,0.0016499124173660759,0.02144530170671483,0.03953072255360185,0.002560773017283008,0.03628044747904401,0.048355716605659904,0.009576170258428725,0.011749824740135527,0.015393139094906848,0.0002891022103255743,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.02751596924488519,0.001,0.003271887041383652,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.01428390453769563,0.001,0.2116724079553456,0.001,0.001,0.001,0.001,0.05260985806619241,0.00020831533981495532,0.001,0.001,0.001,0.01827306747990453,0.04327847633033491,0.009210726779411444,0.001,0.001,0.001,0.001,0.001,0.001,0.000314940451734599,0.001,0.001,0.001,0.001,0.001,0.03524705644731666,0.05707752720324122,0.003965020684682333,0.024643052252903256,0.032683850152867774,0.0024146528440998375,0.02635335115588511,0.03761243856356154,0.03587071698551174,0.001,0.001,0.001,0.002545865071295933,0.001,0.001,0.001,0.002920407060724144,0.001,0.010506589986532214,0.001,0.0001427898735440852,0.001,0.001,0.001,0.0001287543477012451,0.001,0.001,0.001,0.001,0.0002482589161517448,0.001
id_juq3mmlpd4,0.001,0.01466551666044601,0.0002840925601573475,0.00192660836874197,0.004205797017438294,0.006784363875896609,0.001,0.001,0.001,0.001,0.001,0.015048732655767911,0.001,0.001,0.001,0.001,0.004561944191111187,0.0002634472093606277,0.001,0.02531612735715731,0.026517714604655896,0.0006654933083009317,0.04564279602878901,0.08755408240477718,0.0011929939417997424,0.02364954641267536,0.05584402040711374,0.010480027934341754,0.01321162551584218,0.029591523056266375,0.0008092244605370209,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008662926699016436,0.001,0.004929665143418932,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007405853015924807,0.001,0.16863425926275907,0.001,0.001,0.001,0.001,0.006029828157188512,9.592757777229457e-05,0.001,0.001,0.001,0.056597297512272104,0.0693600570632545,0.008795785477644119,0.001,0.001,0.001,0.001,0.001,0.001,0.000842213042216694,0.001,0.001,0.001,0.001,0.001,0.014008611014650403,0.07586345517341432,0.0008119225545445748,0.015166818401008,0.12173806282327401,0.005204353096651285,0.009715836646301362,0.024297000958124735,0.021674914991574624,0.001,0.001,0.001,0.0019196403525636608,0.001,0.001,0.001,0.0010709701562301277,0.001,0.007947243340647657,0.001,0.0006101975718879058,0.001,0.001,0.001,0.00017711361928543094,0.001,0.001,0.001,0.001,0.00022436837719797223,0.001
id_nur63zcnv8,0.001,0.03847718246352766,0.0012875487860679953,0.014512671715846501,0.011743722554227103,0.00048274449813651734,0.001,0.001,0.001,0.001,0.001,0.0160857572271751,0.001,0.001,0.001,0.001,0.011778846694181364,0.13667480031142276,0.001,0.05106420824358156,0.02898907905691176,0.0002604351397104969,0.04983329373461303,0.07293735114953492,0.013557889512288571,0.031185625965503103,0.09169002354562725,0.0026361474860069297,0.005032745359946349,0.045750296979810715,0.0007042113650505607,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005093622957858029,0.001,0.004778534464927629,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005314927701613032,0.001,0.046287251751657266,0.001,0.001,0.001,0.001,0.012304099851903654,0.0006020557438026106,0.001,0.001,0.001,0.03946784644705094,0.029115718485047088,0.005885732695243977,0.001,0.001,0.001,0.001,0.001,0.001,0.0004109625723852857,0.001,0.001,0.001,0.001,0.001,0.01670206133348172,0.017645277338815615,0.0009271354375868079,0.010548841888878946,0.08279352136912255,0.0009351042054322529,0.010794493111935775,0.060821981678780376,0.006498471340392904,0.001,0.001,0.001,0.001368138830303157,0.001,0.001,0.001,0.006787076230393752,0.001,0.009249017169193793,0.001,0.0004772271502494581,0.001,0.001,0.001,0.0001715696767693689,0.001,0.001,0.001,0.001,0.0003347487780037543,0.001
